Query_label	Target_label	%identity	aligment_length	#mismatches	#gap_opens	start_Q	end_Q	start_T	end_T	E_value	Bit_score
sp|O82221|RUXG_ARATH	sp|P62308|RUXG_HUMAN	61.04	77	28	2	1	76	1	76	1e-25	92.8
sp|Q9SW34|S61G1_ARATH	sp|P60059|SC61G_HUMAN	72.06	68	19	0	1	68	1	68	5e-30	 103
sp|Q9SMP2|S61G3_ARATH	sp|P60059|SC61G_HUMAN	63.24	68	25	0	1	68	1	68	5e-27	95.5
sp|Q0DJC7|SAP15_ORYSJ	sp|Q6FIF0|ZFAN6_HUMAN	54.84	62	28	0	113	174	147	208	1e-21	88.6
sp|O64644|SAP18_ARATH	sp|O00422|SAP18_HUMAN	53.38	133	58	3	21	151	7	137	4e-40	 135
sp|Q3EA33|SAP8_ARATH	sp|O76080|ZFAN5_HUMAN	54.39	57	26	0	69	125	157	213	7e-17	73.9
sp|Q75V57|SAPK9_ORYSJ	sp|P54646|AAPK2_HUMAN	41.07	280	147	6	17	287	7	277	8e-59	 201
sp|Q75H77|SAPKA_ORYSJ	sp|P54646|AAPK2_HUMAN	41.22	279	148	5	18	288	7	277	1e-58	 201
sp|Q9M291|SC24C_ARATH	sp|P53992|SC24C_HUMAN	35.21	1031	606	24	98	1097	95	1094	4e-174	 544
sp|P38385|SC61G_ORYSJ	sp|P60059|SC61G_HUMAN	72.06	68	19	0	1	68	1	68	5e-30	 103
sp|Q9SXA5|SCAM5_ARATH	sp|O15126|SCAM1_HUMAN	26.71	292	192	9	7	287	28	308	2e-19	85.9
sp|Q42551|SCE1_ARATH	sp|P63279|UBC9_HUMAN	66.23	154	52	0	3	156	2	155	3e-74	 223
sp|P32826|SCP49_ARATH	sp|Q9H3G5|CPVL_HUMAN	31.78	409	255	9	96	492	70	466	1e-61	 212
sp|O81905|SD18_ARATH	sp|Q9NWZ3|IRAK4_HUMAN	35.93	295	169	7	516	800	170	454	2e-41	 159
sp|Q8L7M4|SDN5_ARATH	sp|Q8IX06|GOR_HUMAN	50.63	158	78	0	213	370	499	656	6e-44	 166
sp|Q9M8Y0|SEC_ARATH	sp|O15294|OGT1_HUMAN	31.64	177	121	0	54	230	294	470	2e-20	97.4
sp|Q50KB1|SEP2_EMIHU	sp|Q15084|PDIA6_HUMAN	39.50	119	62	3	1	114	6	119	8e-21	90.1
sp|Q94AG2|SERK1_ARATH	sp|Q9NWZ3|IRAK4_HUMAN	34.81	316	180	10	275	577	153	455	6e-42	 158
sp|Q9XIC7|SERK2_ARATH	sp|Q9NWZ3|IRAK4_HUMAN	35.76	316	177	10	278	580	153	455	5e-44	 164
sp|Q9SKG5|SERK4_ARATH	sp|Q9NWZ3|IRAK4_HUMAN	35.13	316	179	10	267	569	153	455	3e-42	 159
sp|Q8LPS5|SERK5_ARATH	sp|Q9NWZ3|IRAK4_HUMAN	35.13	316	179	10	248	550	153	455	8e-42	 157
sp|Q9LW64|SF3BA_ARATH	sp|Q9BWJ5|SF3B5_HUMAN	61.90	84	32	0	4	87	2	85	7e-37	 122
sp|P58728|SF3BB_ARATH	sp|Q9BWJ5|SF3B5_HUMAN	63.10	84	31	0	4	87	2	85	2e-37	 123
sp|P29675|SF3_HELAN	sp|Q9UHB6|LIMA1_HUMAN	39.47	76	46	0	99	174	379	454	5e-13	67.8
sp|Q8LAS8|SFGH_ARATH	sp|P10768|ESTD_HUMAN	56.79	280	117	4	5	282	3	280	1e-112	 330
sp|Q56YA5|SGAT_ARATH	sp|P21549|SPYA_HUMAN	30.51	354	220	7	12	352	25	365	6e-35	 134
sp|Q9SUT5|SGT1B_ARATH	sp|Q9Y2Z0|SGT1_HUMAN	37.43	358	200	7	11	356	20	365	7e-62	 205
sp|Q5VR89|SIP11_ORYSJ	sp|P41181|AQP2_HUMAN	30.82	159	104	3	91	246	80	235	8e-11	60.5
sp|Q9XI00|SKI32_ARATH	sp|Q9UK97|FBX9_HUMAN	32.95	176	104	5	50	218	178	346	7e-21	92.4
sp|Q9FDX1|SKIP1_ARATH	sp|Q96IG2|FXL20_HUMAN	27.34	267	164	8	11	262	28	279	2e-17	82.0
sp|A2ZLU6|SL11_ORYSI	sp|Q8N9V3|WSDU1_HUMAN	49.30	71	36	0	273	343	404	474	2e-14	76.3
sp|Q0IMG9|SL11_ORYSJ	sp|Q8N9V3|WSDU1_HUMAN	49.30	71	36	0	273	343	404	474	2e-14	76.3
sp|Q9SRH9|SNL1_ARATH	sp|Q96ST3|SIN3A_HUMAN	56.25	80	35	0	51	130	119	198	4e-20	97.1
sp|O04539|SNL4_ARATH	sp|Q96ST3|SIN3A_HUMAN	49.41	85	43	0	3	87	114	198	5e-19	93.6
sp|Q9XIK6|SNL6_ARATH	sp|Q96ST3|SIN3A_HUMAN	34.57	269	168	2	344	608	545	809	1e-41	 166
sp|Q9XIK6|SNL6_ARATH	sp|Q96ST3|SIN3A_HUMAN	60.29	68	27	0	84	151	125	192	2e-18	91.3
sp|O64645|SOC1_ARATH	sp|Q14814|MEF2D_HUMAN	52.17	69	33	0	1	69	1	69	1e-17	80.9
sp|O04996|SODC_SOLCS	sp|P00441|SODC_HUMAN	55.03	149	67	0	3	151	4	152	5e-50	 160
sp|P41978|SODM2_MAIZE	sp|P04179|SODM_HUMAN	52.51	219	98	3	12	227	2	217	3e-73	 225
sp|Q944J0|SPCS1_ARATH	sp|Q9Y6A9|SPCS1_HUMAN	40.26	77	46	0	1	77	12	88	9e-17	70.9
sp|Q75GR5|SPIN1_ORYSJ	sp|Q96PU8|QKI_HUMAN	50.82	122	60	0	137	258	85	206	3e-36	 134
sp|Q8LCQ3|SPT41_ARATH	sp|P63272|SPT4H_HUMAN	43.16	95	52	2	4	97	2	95	2e-24	92.0
sp|Q94C60|SPT42_ARATH	sp|P63272|SPT4H_HUMAN	38.89	108	64	2	4	110	2	108	7e-24	90.9
sp|Q9ST57|SPZ2A_WHEAT	sp|P01008|ANT3_HUMAN	30.91	385	244	9	22	395	89	462	9e-52	 182
sp|Q9SMQ4|SRK2F_ARATH	sp|Q9H0K1|SIK2_HUMAN	40.57	281	143	9	4	272	20	288	3e-56	 197
sp|Q9SMU7|SRP09_ARATH	sp|P49458|SRP09_HUMAN	49.28	69	35	0	6	74	6	74	4e-18	74.3
sp|O04438|SRP09_MAIZE	sp|P49458|SRP09_HUMAN	50.72	69	34	0	6	74	6	74	4e-19	77.0
sp|Q38874|STM_ARATH	sp|Q99687|MEIS3_HUMAN	46.48	71	38	0	278	348	256	326	3e-13	70.1
sp|Q9M6D9|STM_BRAOL	sp|Q99687|MEIS3_HUMAN	46.48	71	38	0	279	349	256	326	6e-13	69.3
sp|Q94AZ2|STP13_ARATH	sp|Q9NY64|GTR8_HUMAN	33.00	397	230	7	109	487	95	473	1e-47	 174
sp|P56330|SUI1_MAIZE	sp|O60739|EIF1B_HUMAN	59.09	110	45	0	6	115	4	113	1e-41	 136
sp|A6MZM2|SUI1_ORYSI	sp|O60739|EIF1B_HUMAN	59.09	110	45	0	6	115	4	113	1e-41	 135
sp|Q0D5W6|SUI1_ORYSJ	sp|O60739|EIF1B_HUMAN	59.09	110	45	0	6	115	4	113	1e-41	 135
sp|Q9SM41|SUI1_SPOST	sp|O60739|EIF1B_HUMAN	58.18	110	46	0	6	115	4	113	4e-41	 134
sp|P55857|SUMO1_ORYSJ	sp|P55854|SUMO3_HUMAN	52.75	91	43	0	7	97	3	93	1e-25	94.0
sp|Q9FLP6|SUMO2_ARATH	sp|P61956|SUMO2_HUMAN	53.41	88	41	0	5	92	6	93	2e-25	93.6
sp|Q9FLP5|SUMO3_ARATH	sp|Q6EEV6|SUMO4_HUMAN	41.49	94	55	0	1	94	1	94	6e-20	79.7
sp|Q8VZI7|SUMO5_ARATH	sp|P55854|SUMO3_HUMAN	42.31	78	45	0	28	105	17	94	8e-16	68.9
sp|Q3E8A8|SUMO7_ARATH	sp|P55854|SUMO3_HUMAN	41.56	77	45	0	14	90	16	92	1e-14	65.5
sp|B3H5R8|SUMO8_ARATH	sp|P63165|SUMO1_HUMAN	46.84	79	42	0	14	92	21	99	7e-20	79.0
sp|Q9FVC1|SVP_ARATH	sp|Q06413|MEF2C_HUMAN	57.97	69	29	0	1	69	1	69	5e-20	88.6
sp|Q43768|SYE_HORVU	sp|Q5JPH6|SYEM_HUMAN	40.54	333	190	3	44	372	37	365	3e-72	 243
sp|Q39233|SYP21_ARATH	sp|O15400|STX7_HUMAN	33.91	233	144	4	26	253	5	232	2e-29	 114
sp|Q39236|T2AG_ARATH	sp|P52657|T2AG_HUMAN	51.52	99	48	0	4	102	3	101	3e-35	 119
sp|A2XZI2|T2AG_ORYSI	sp|P52657|T2AG_HUMAN	52.48	101	44	2	4	102	3	101	2e-35	 119
sp|Q0DLD3|T2AG_ORYSJ	sp|P52657|T2AG_HUMAN	52.48	101	44	2	4	102	3	101	2e-35	 119
sp|Q40831|TBA1_PELFA	sp|Q9BQE3|TBA1C_HUMAN	83.74	449	73	0	1	449	1	449	0.0	 812
sp|P33624|TBA2_ANEPH	sp|Q9BQE3|TBA1C_HUMAN	82.19	365	63	2	1	364	86	449	0.0	 627
sp|P33626|TBA4_MAIZE	sp|Q6PEY2|TBA3E_HUMAN	84.00	50	8	0	1	50	1	50	5e-28	 103
sp|Q9SCC8|TBAN_GUITH	sp|Q9BQE3|TBA1C_HUMAN	75.06	441	110	0	1	441	1	441	0.0	 710
sp|Q38771|TBA_AVESA	sp|Q9BQE3|TBA1C_HUMAN	82.84	443	76	0	1	443	1	443	0.0	 780
sp|P33628|TBA_PICAB	sp|P68363|TBA1B_HUMAN	86.73	113	15	0	1	113	20	132	6e-69	 216
sp|P33630|TBB1_ANEPH	sp|P07437|TBB5_HUMAN	85.08	429	64	0	1	429	1	429	0.0	 759
sp|P25862|TBB1_AVESA	sp|Q13885|TBB2A_HUMAN	88.04	368	44	0	1	368	63	430	0.0	 674
sp|Q9ZSW1|TBB1_CYAPA	sp|Q9BVA1|TBB2B_HUMAN	88.84	430	48	0	1	430	1	430	0.0	 808
sp|Q9ZPP0|TBB1_ELEIN	sp|Q13885|TBB2A_HUMAN	88.14	430	51	0	1	430	1	430	0.0	 791
sp|P37392|TBB1_LUPAL	sp|Q13885|TBB2A_HUMAN	86.28	430	59	0	1	430	1	430	0.0	 778
sp|P18025|TBB1_MAIZE	sp|Q13885|TBB2A_HUMAN	86.28	430	59	0	1	430	1	430	0.0	 776
sp|Q43594|TBB1_ORYSJ	sp|Q13885|TBB2A_HUMAN	86.51	430	58	0	1	430	1	430	0.0	 783
sp|P29500|TBB1_PEA	sp|Q13885|TBB2A_HUMAN	85.35	430	63	0	1	430	1	430	0.0	 775
sp|P12459|TBB1_SOYBN	sp|Q13885|TBB2A_HUMAN	82.09	430	77	0	1	430	1	430	0.0	 750
sp|P11482|TBB1_VOLCA	sp|Q9BVA1|TBB2B_HUMAN	89.77	430	44	0	1	430	1	430	0.0	 807
sp|Q9ZRB2|TBB1_WHEAT	sp|Q13885|TBB2A_HUMAN	86.28	430	59	0	1	430	1	430	0.0	 780
sp|P33631|TBB2_ANEPH	sp|Q13885|TBB2A_HUMAN	86.18	398	55	0	1	398	33	430	0.0	 713
sp|P29512|TBB2_ARATH	sp|Q13885|TBB2A_HUMAN	86.98	430	56	0	1	430	1	430	0.0	 783
sp|Q39697|TBB2_DAUCA	sp|Q13885|TBB2A_HUMAN	85.12	430	64	0	1	430	1	430	0.0	 768
sp|Q9ZPN9|TBB2_ELEIN	sp|Q13885|TBB2A_HUMAN	86.74	430	57	0	1	430	1	430	0.0	 785
sp|Q40106|TBB2_LUPAL	sp|Q13885|TBB2A_HUMAN	85.81	430	61	0	1	430	1	430	0.0	 773
sp|P18026|TBB2_MAIZE	sp|Q13885|TBB2A_HUMAN	86.05	430	60	0	1	430	1	430	0.0	 783
sp|P50260|TBB2_OOMCK	sp|Q9BVA1|TBB2B_HUMAN	89.63	405	42	0	1	405	26	430	0.0	 753
sp|Q8H7U1|TBB2_ORYSJ	sp|Q13885|TBB2A_HUMAN	86.51	430	58	0	1	430	1	430	0.0	 780
sp|P29501|TBB2_PEA	sp|Q13885|TBB2A_HUMAN	87.38	428	54	0	1	428	3	430	0.0	 782
sp|P12460|TBB2_SOYBN	sp|Q13885|TBB2A_HUMAN	85.81	430	61	0	1	430	1	430	0.0	 773
sp|Q9ZRB1|TBB2_WHEAT	sp|Q13885|TBB2A_HUMAN	85.81	430	61	0	1	430	1	430	0.0	 778
sp|P33632|TBB3_ANEPH	sp|Q13885|TBB2A_HUMAN	84.07	226	36	0	1	226	205	430	2e-145	 418
sp|Q9ZPN8|TBB3_ELEIN	sp|Q13885|TBB2A_HUMAN	87.44	430	54	0	1	430	1	430	0.0	 787
sp|Q6VAF8|TBB3_GOSHI	sp|P68371|TBB4B_HUMAN	86.08	424	59	0	1	424	1	424	0.0	 766
sp|Q43695|TBB3_MAIZE	sp|Q13885|TBB2A_HUMAN	84.88	430	65	0	1	430	1	430	0.0	 765
sp|P50261|TBB3_OOMCK	sp|Q9BVA1|TBB2B_HUMAN	85.81	430	61	0	1	430	1	430	0.0	 784
sp|Q40665|TBB3_ORYSJ	sp|Q13885|TBB2A_HUMAN	87.91	430	52	0	1	430	1	430	0.0	 790
sp|P29502|TBB3_PEA	sp|Q13885|TBB2A_HUMAN	86.94	421	55	0	1	421	10	430	0.0	 766
sp|P28551|TBB3_SOYBN	sp|P68371|TBB4B_HUMAN	87.75	408	50	0	1	408	1	408	0.0	 748
sp|Q9ZRB0|TBB3_WHEAT	sp|Q13885|TBB2A_HUMAN	87.44	430	54	0	1	430	1	430	0.0	 788
sp|P24636|TBB4_ARATH	sp|Q9BVA1|TBB2B_HUMAN	85.58	430	62	0	1	430	1	430	0.0	 772
sp|Q9ZPN7|TBB4_ELEIN	sp|Q13885|TBB2A_HUMAN	86.51	430	58	0	1	430	1	430	0.0	 783
sp|P50262|TBB4_OOMCK	sp|Q9BVA1|TBB2B_HUMAN	88.14	430	51	0	1	430	1	430	0.0	 792
sp|P45960|TBB4_ORYSJ	sp|Q13885|TBB2A_HUMAN	86.74	430	57	0	1	430	1	430	0.0	 785
sp|Q9ZRA9|TBB4_WHEAT	sp|Q13885|TBB2A_HUMAN	86.98	430	56	0	1	430	1	430	0.0	 784
sp|P30156|TBB5_ECTVR	sp|Q13885|TBB2A_HUMAN	87.21	430	55	0	1	430	1	430	0.0	 790
sp|Q6VAF7|TBB5_GOSHI	sp|Q13885|TBB2A_HUMAN	87.44	430	54	0	1	430	1	430	0.0	 789
sp|Q43697|TBB5_MAIZE	sp|Q13885|TBB2A_HUMAN	86.51	430	58	0	1	430	1	430	0.0	 784
sp|P46265|TBB5_ORYSJ	sp|Q13885|TBB2A_HUMAN	87.91	430	52	0	1	430	1	430	0.0	 790
sp|Q9ZRA8|TBB5_WHEAT	sp|Q13885|TBB2A_HUMAN	85.81	430	61	0	1	430	1	430	0.0	 777
sp|P29514|TBB6_ARATH	sp|Q13885|TBB2A_HUMAN	86.74	430	57	0	1	430	1	430	0.0	 783
sp|P30157|TBB6_ECTVR	sp|Q9BVA1|TBB2B_HUMAN	87.44	430	54	0	1	430	1	430	0.0	 788
sp|Q41783|TBB6_MAIZE	sp|Q13885|TBB2A_HUMAN	86.74	430	57	0	1	430	1	430	0.0	 786
sp|Q76FS3|TBB6_ORYSJ	sp|Q13885|TBB2A_HUMAN	86.28	430	59	0	1	430	1	430	0.0	 784
sp|P29515|TBB7_ARATH	sp|Q13885|TBB2A_HUMAN	86.28	430	59	0	1	430	1	430	0.0	 777
sp|Q6VAF5|TBB7_GOSHI	sp|Q13885|TBB2A_HUMAN	82.56	430	75	0	1	430	1	430	0.0	 753
sp|Q41784|TBB7_MAIZE	sp|Q13885|TBB2A_HUMAN	88.14	430	51	0	1	430	1	430	0.0	 791
sp|P37832|TBB7_ORYSJ	sp|Q9BVA1|TBB2B_HUMAN	88.14	430	51	0	1	430	1	430	0.0	 794
sp|P29516|TBB8_ARATH	sp|Q13885|TBB2A_HUMAN	86.28	430	59	0	1	430	1	430	0.0	 780
sp|Q41785|TBB8_MAIZE	sp|Q13885|TBB2A_HUMAN	86.28	430	59	0	1	430	1	430	0.0	 781
sp|Q76FS2|TBB8_ORYSJ	sp|Q9BVA1|TBB2B_HUMAN	85.12	430	64	0	1	430	1	430	0.0	 767
sp|P29517|TBB9_ARATH	sp|Q13885|TBB2A_HUMAN	86.01	429	60	0	1	429	1	429	0.0	 773
sp|Q6VAF4|TBB9_GOSHI	sp|Q13885|TBB2A_HUMAN	86.28	430	59	0	1	430	1	430	0.0	 777
sp|Q9SEV2|TBBN_GUITH	sp|Q9BVA1|TBB2B_HUMAN	80.61	428	83	0	1	428	1	428	0.0	 738
sp|O04386|TBB_CHLIN	sp|Q9BVA1|TBB2B_HUMAN	89.53	430	45	0	1	430	1	430	0.0	 807
sp|P04690|TBB_CHLRE	sp|P68371|TBB4B_HUMAN	90.63	427	40	0	1	427	1	427	0.0	 808
sp|P93176|TBB_HORVU	sp|Q13885|TBB2A_HUMAN	86.28	430	59	0	1	430	1	430	0.0	 782
sp|O59837|TBB_PHYCI	sp|Q9BVA1|TBB2B_HUMAN	88.84	430	48	0	1	430	1	430	0.0	 798
sp|P22852|TBB_POLAG	sp|Q9BVA1|TBB2B_HUMAN	89.30	430	46	0	1	430	1	430	0.0	 801
sp|P50259|TBB_PORPU	sp|Q9BVA1|TBB2B_HUMAN	75.29	429	106	0	1	429	1	429	0.0	 682
sp|Q9LKI8|TBB_THAWE	sp|P07437|TBB5_HUMAN	86.71	429	57	0	1	429	1	429	0.0	 789
sp|P28147|TBP1_ARATH	sp|P20226|TBP_HUMAN	79.79	188	38	0	10	197	150	337	3e-107	 315
sp|P50158|TBP1_MAIZE	sp|P20226|TBP_HUMAN	81.38	188	35	0	11	198	151	338	2e-109	 320
sp|P26356|TBP1_WHEAT	sp|P20226|TBP_HUMAN	78.24	193	42	0	39	231	146	338	3e-107	 316
sp|P28148|TBP2_ARATH	sp|P20226|TBP_HUMAN	80.32	188	37	0	11	198	151	338	3e-107	 315
sp|P50159|TBP2_MAIZE	sp|P20226|TBP_HUMAN	81.82	187	34	0	11	197	151	337	3e-109	 320
sp|Q8W0W4|TBP2_ORYSJ	sp|P20226|TBP_HUMAN	81.38	188	35	0	14	201	151	338	9e-110	 321
sp|Q02879|TBP2_WHEAT	sp|P20226|TBP_HUMAN	83.33	180	30	0	20	199	159	338	2e-108	 318
sp|P46272|TBP_ACECL	sp|P20226|TBP_HUMAN	80.45	179	35	0	12	190	159	337	3e-104	 306
sp|P48511|TBP_MESCR	sp|P20226|TBP_HUMAN	81.91	188	34	0	11	198	151	338	4e-110	 322
sp|P26357|TBP_SOLTU	sp|P20226|TBP_HUMAN	80.85	188	36	0	11	198	151	338	1e-108	 318
sp|Q42808|TBP_SOYBN	sp|P20226|TBP_HUMAN	81.38	188	35	0	11	198	151	338	2e-109	 320
sp|P93348|TBP_TOBAC	sp|P20226|TBP_HUMAN	80.32	188	37	0	11	198	151	338	1e-107	 316
sp|P48522|TCMO_CATRO	sp|P05093|CP17A_HUMAN	27.82	435	282	8	55	473	50	468	1e-44	 165
sp|Q42797|TCMO_SOYBN	sp|P05093|CP17A_HUMAN	27.87	445	277	10	55	477	50	472	9e-46	 169
sp|P40412|TCPE1_AVESA	sp|P48643|TCPE_HUMAN	68.42	532	168	0	3	534	7	538	0.0	 777
sp|P54411|TCPE2_AVESA	sp|P48643|TCPE_HUMAN	68.23	532	169	0	3	534	7	538	0.0	 774
sp|O04450|TCPE_ARATH	sp|P48643|TCPE_HUMAN	68.88	527	164	0	3	529	7	533	0.0	 783
sp|P37395|THIO_CYACA	sp|Q99757|THIOM_HUMAN	34.38	96	63	0	12	107	70	165	5e-18	75.9
sp|P50338|THIO_GRIPA	sp|Q99757|THIOM_HUMAN	38.27	81	50	0	11	91	70	150	6e-17	73.2
sp|P51225|THIO_PORPU	sp|Q99757|THIOM_HUMAN	34.02	97	64	0	11	107	70	166	3e-20	82.0
sp|P50254|THIO_PORYE	sp|Q99757|THIOM_HUMAN	32.99	97	65	0	11	107	70	166	4e-19	79.0
sp|Q9ZW33|TIM10_ARATH	sp|P62072|TIM10_HUMAN	43.33	60	34	0	18	77	11	70	3e-14	63.5
sp|Q9XH48|TIM13_ARATH	sp|Q9Y5L4|TIM13_HUMAN	47.06	68	36	0	15	82	16	83	7e-19	75.9
sp|Q9XGY5|TIM13_ORYSJ	sp|Q9Y5L4|TIM13_HUMAN	53.23	62	29	0	17	78	22	83	2e-19	77.4
sp|Q5S7T7|TIM50_PHYIN	sp|Q3ZCQ8|TIM50_HUMAN	38.16	228	123	7	132	350	107	325	4e-35	 134
sp|P42067|TIP1_MEDSA	sp|P30301|MIP_HUMAN	39.22	232	125	5	21	244	11	234	7e-40	 140
sp|Q9ATL9|TIP21_MAIZE	sp|P55087|AQP4_HUMAN	39.82	221	125	3	19	235	36	252	4e-39	 140
sp|Q5Z6F0|TIP22_ORYSJ	sp|P55087|AQP4_HUMAN	40.93	237	126	5	10	239	26	255	2e-45	 157
sp|Q84RL6|TIP23_MAIZE	sp|P55087|AQP4_HUMAN	37.55	237	140	3	8	240	25	257	2e-39	 141
sp|Q9FWV6|TIP31_ORYSJ	sp|P55087|AQP4_HUMAN	37.99	229	128	5	27	248	36	257	1e-40	 145
sp|Q7XU31|TIP51_ORYSJ	sp|P41181|AQP2_HUMAN	32.45	265	145	6	18	265	11	258	5e-30	 115
sp|O64511|TLOV1_ARATH	sp|Q9H252|KCNH6_HUMAN	39.00	100	57	2	261	358	29	126	7e-13	70.1
sp|P48493|TPIS_LACSA	sp|P60174|TPIS_HUMAN	64.21	190	68	0	1	190	97	286	4e-84	 254
sp|Q851R5|TRH22_ORYSJ	sp|P10599|THIO_HUMAN	41.86	86	50	0	44	129	20	105	5e-24	91.3
sp|Q9AS75|TRH41_ORYSJ	sp|P10599|THIO_HUMAN	41.67	84	49	0	44	127	21	104	4e-22	86.3
sp|Q10M18|TRL12_ORYSJ	sp|P10599|THIO_HUMAN	30.12	83	58	0	96	178	2	84	3e-11	59.3
sp|Q8LEK4|TRL21_ARATH	sp|P10599|THIO_HUMAN	37.66	77	48	0	98	174	5	81	5e-15	68.9
sp|Q8LCT3|TRL22_ARATH	sp|Q86VQ3|TXND2_HUMAN	40.26	77	46	0	108	184	453	529	1e-13	69.3
sp|Q5TKD8|TRL2_ORYSJ	sp|Q86VQ3|TXND2_HUMAN	36.36	77	49	0	84	160	453	529	1e-13	68.9
sp|P29448|TRXH1_ARATH	sp|P10599|THIO_HUMAN	51.25	80	39	0	30	109	22	101	4e-26	96.3
sp|P68177|TRXH1_BRANA	sp|P10599|THIO_HUMAN	44.58	83	46	0	32	114	19	101	6e-22	85.5
sp|Q0D840|TRXH1_ORYSJ	sp|P10599|THIO_HUMAN	44.44	81	45	0	29	109	21	101	3e-22	86.3
sp|P29449|TRXH1_TOBAC	sp|P10599|THIO_HUMAN	51.85	81	39	0	35	115	21	101	8e-25	93.2
sp|Q38879|TRXH2_ARATH	sp|P10599|THIO_HUMAN	47.06	85	45	0	47	131	20	104	5e-26	96.7
sp|Q39241|TRXH5_ARATH	sp|P10599|THIO_HUMAN	45.45	77	42	0	28	104	21	97	3e-22	85.9
sp|Q75GM1|TRXH5_ORYSJ	sp|P10599|THIO_HUMAN	37.50	88	55	0	39	126	17	104	5e-18	75.5
sp|P68176|TRXH_BRAOL	sp|P10599|THIO_HUMAN	44.58	83	46	0	32	114	19	101	6e-22	85.5
sp|O64432|TRXH_BRARA	sp|P10599|THIO_HUMAN	44.58	83	46	0	32	114	19	101	6e-22	85.5
sp|A2YIW7|TRXH_ORYSI	sp|P10599|THIO_HUMAN	44.44	81	45	0	29	109	21	101	3e-22	86.3
sp|O64394|TRXH_WHEAT	sp|P10599|THIO_HUMAN	43.53	85	48	0	38	122	18	102	2e-22	86.7
sp|O48737|TRXM1_ARATH	sp|Q99757|THIOM_HUMAN	31.52	92	63	0	88	179	74	165	1e-14	68.6
sp|Q7X8R5|TRXM2_ORYSJ	sp|Q99757|THIOM_HUMAN	36.46	96	61	0	83	178	70	165	1e-18	80.1
sp|Q9SEU7|TRXM3_ARATH	sp|Q99757|THIOM_HUMAN	36.59	82	52	0	75	156	69	150	5e-16	72.4
sp|Q7XQQ2|TRXM3_ORYSJ	sp|Q99757|THIOM_HUMAN	30.49	82	57	0	74	155	69	150	4e-14	67.0
sp|Q9ZP20|TRXM5_ORYSJ	sp|Q99757|THIOM_HUMAN	32.35	102	69	0	69	170	64	165	6e-19	80.5
sp|P23400|TRXM_CHLRE	sp|Q99757|THIOM_HUMAN	33.33	81	54	0	44	124	70	150	1e-15	70.1
sp|Q41864|TRXM_MAIZE	sp|Q99757|THIOM_HUMAN	29.91	117	82	0	49	165	50	166	1e-18	79.3
sp|P48384|TRXM_PEA	sp|Q99757|THIOM_HUMAN	31.82	110	75	0	63	172	56	165	5e-18	77.8
sp|Q8LD49|TRXX_ARATH	sp|Q99757|THIOM_HUMAN	35.06	77	50	0	78	154	69	145	1e-12	62.4
sp|Q6NPF9|TRXY1_ARATH	sp|Q99757|THIOM_HUMAN	36.36	88	56	0	73	160	70	157	3e-18	78.6
sp|Q9M2Q4|U202B_ARATH	sp|Q9H0A0|NAT10_HUMAN	50.55	1005	467	9	2	991	3	992	0.0	 970
sp|P35133|UBC10_ARATH	sp|Q9Y2X8|UB2D4_HUMAN	79.59	147	30	0	1	147	1	147	7e-88	 256
sp|P35134|UBC11_ARATH	sp|Q9Y2X8|UB2D4_HUMAN	79.59	147	30	0	1	147	1	147	9e-88	 256
sp|P25865|UBC1_ARATH	sp|P49459|UBE2A_HUMAN	77.18	149	34	0	1	149	1	149	1e-88	 258
sp|Q9ZVX1|UBC23_ARATH	sp|Q9C0C9|UBE2O_HUMAN	43.78	217	120	2	833	1048	936	1151	6e-55	 209
sp|Q8VY10|UBC24_ARATH	sp|Q9C0C9|UBE2O_HUMAN	43.56	202	112	2	656	856	947	1147	4e-45	 176
sp|Q94F47|UBC28_ARATH	sp|Q9Y2X8|UB2D4_HUMAN	80.27	147	29	0	1	147	1	147	7e-89	 259
sp|Q9SLE4|UBC29_ARATH	sp|Q9Y2X8|UB2D4_HUMAN	76.87	147	34	0	1	147	1	147	3e-86	 252
sp|P42745|UBC2_ARATH	sp|P49459|UBE2A_HUMAN	76.51	149	35	0	1	149	1	149	5e-88	 257
sp|P35130|UBC2_MEDSA	sp|P49459|UBE2A_HUMAN	77.18	149	34	0	1	149	1	149	1e-88	 258
sp|P25866|UBC2_WHEAT	sp|P49459|UBE2A_HUMAN	77.85	149	33	0	1	149	1	149	6e-89	 259
sp|Q9FKT3|UBC30_ARATH	sp|Q9Y2X8|UB2D4_HUMAN	81.63	147	27	0	1	147	1	147	4e-88	 257
sp|Q9C8X7|UBC31_ARATH	sp|Q9Y2X8|UB2D4_HUMAN	56.80	125	54	0	28	152	22	146	6e-50	 160
sp|Q9SHI7|UBC34_ARATH	sp|Q8N2K1|UB2J2_HUMAN	53.01	166	78	0	2	167	9	174	8e-62	 197
sp|Q94A97|UBC35_ARATH	sp|P61088|UBE2N_HUMAN	79.59	147	30	0	4	150	2	148	2e-87	 255
sp|Q9FZ48|UBC36_ARATH	sp|P61088|UBE2N_HUMAN	80.27	147	29	0	4	150	2	148	5e-88	 257
sp|P42746|UBC3_ARATH	sp|P49459|UBE2A_HUMAN	73.15	149	40	0	1	149	1	149	7e-83	 244
sp|P35135|UBC4_SOLLC	sp|Q9Y2X8|UB2D4_HUMAN	80.27	147	29	0	1	147	1	147	3e-88	 257
